age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,age_group,prediccion,probabilidad_exito
60,blue-collar,married,basic.4y,no,yes,no,cellular,may,mon,272,2,6,2,success,-1.8,93.876,-40.0,0.685,5008.7,Maduro,1,0.501169862039068
48,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,268,1,3,3,success,-1.8,93.876,-40.0,0.668,5008.7,Maduro,1,0.5059347716832607
49,technician,divorced,professional.course,no,yes,no,cellular,mar,tue,361,2,999,1,failure,-1.8,93.369,-34.8,0.635,5008.7,Maduro,1,0.611773905958134
24,student,single,university.degree,no,no,no,telephone,may,thu,908,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,Joven,1,0.5670094021021338
38,blue-collar,single,high.school,no,yes,no,cellular,sep,wed,263,1,6,3,success,-1.1,94.199,-37.5,0.879,4963.6,Adulto,1,0.5743824465238665
54,management,married,university.degree,no,no,yes,cellular,aug,wed,990,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,Maduro,1,0.5528625854098718
60,admin.,married,university.degree,no,yes,no,cellular,mar,fri,558,1,999,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,Maduro,1,0.7907370518527387
38,admin.,divorced,basic.6y,unknown,yes,no,cellular,apr,thu,926,1,999,1,failure,-1.8,93.075,-47.1,1.483,5099.1,Adulto,1,0.6950045552608848
34,admin.,single,university.degree,no,yes,yes,cellular,mar,tue,295,1,999,0,nonexistent,-1.8,93.369,-34.8,0.652,5008.7,Adulto,1,0.6471073467290287
36,management,married,university.degree,no,no,no,cellular,mar,thu,709,2,999,0,nonexistent,-1.8,92.843,-50.0,1.538,5099.1,Adulto,1,0.8701655128278379
35,blue-collar,divorced,unknown,no,yes,no,cellular,jul,tue,1029,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,Adulto,1,0.5140322916657656
28,admin.,divorced,university.degree,no,yes,no,cellular,may,thu,1148,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,Joven,1,0.8722653061630231
39,self-employed,divorced,high.school,no,no,no,cellular,sep,tue,261,1,3,1,success,-3.4,92.379,-29.8,0.788,5017.5,Adulto,1,0.712951192563468
37,technician,married,professional.course,no,no,no,cellular,apr,thu,277,1,18,1,success,-1.8,93.749,-34.6,0.659,5008.7,Adulto,1,0.6873092186206106
60,admin.,married,unknown,no,yes,no,cellular,may,wed,762,1,6,2,success,-1.8,93.876,-40.0,0.682,5008.7,Maduro,1,0.9520431597957667
30,admin.,single,university.degree,no,yes,no,cellular,jul,tue,255,2,3,1,success,-1.7,94.215,-40.3,0.797,4991.6,Joven,1,0.854673121455942
82,retired,divorced,basic.4y,no,yes,no,cellular,nov,tue,134,2,3,1,success,-3.4,92.649,-30.1,0.715,5017.5,Senior,1,0.6384839718932566
34,blue-collar,married,basic.9y,no,yes,no,cellular,jul,tue,1412,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,Adulto,1,0.8355505777618146
33,admin.,single,high.school,unknown,no,no,cellular,may,thu,1723,1,12,1,success,-1.8,92.893,-46.2,1.266,5099.1,Adulto,1,0.9956697604448291
32,admin.,married,university.degree,no,yes,no,telephone,jul,wed,2692,8,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,Adulto,1,0.9994506372389907
25,unemployed,married,high.school,no,yes,no,cellular,mar,wed,436,2,6,1,success,-1.8,93.369,-34.8,0.651,5008.7,Joven,1,0.9484092081608373
35,technician,single,professional.course,no,yes,no,cellular,jun,tue,187,1,6,2,success,-1.7,94.055,-39.8,0.713,4991.6,Adulto,1,0.5035629216357637
30,admin.,single,university.degree,no,yes,no,cellular,jun,thu,106,1,3,2,success,-2.9,92.963,-40.8,1.26,5076.2,Joven,1,0.5822120570740383
32,blue-collar,married,basic.4y,no,no,no,cellular,sep,wed,830,2,999,0,nonexistent,-1.1,94.199,-37.5,0.88,4963.6,Adulto,1,0.8384047446899313
50,blue-collar,married,basic.6y,unknown,no,no,telephone,may,tue,1446,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,Maduro,1,0.7991668327675209
44,entrepreneur,married,basic.4y,unknown,no,no,telephone,may,wed,1574,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,Adulto,1,0.8543473776696833
29,student,single,professional.course,no,no,no,cellular,nov,thu,227,3,3,2,success,-3.4,92.649,-30.1,0.714,5017.5,Joven,1,0.721205674570782
40,unemployed,single,basic.4y,no,no,no,cellular,jun,tue,459,2,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,Adulto,1,0.5220225212252583
39,services,married,unknown,unknown,yes,yes,cellular,jul,wed,1201,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,Adulto,1,0.6627892608162806
18,student,single,basic.6y,no,no,yes,cellular,oct,fri,368,2,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,Joven,1,0.650229236024634
42,services,married,university.degree,no,no,no,cellular,apr,mon,890,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,1,0.752217892531206
18,student,single,unknown,no,yes,no,cellular,may,thu,183,1,7,2,success,-1.8,93.876,-40.0,0.677,5008.7,Joven,1,0.6125151050675717
55,admin.,divorced,high.school,no,yes,no,cellular,aug,tue,244,2,6,3,success,-1.7,94.027,-38.3,0.904,4991.6,Maduro,1,0.8393342499386408
37,services,married,high.school,no,no,no,cellular,nov,wed,516,2,999,1,failure,-3.4,92.649,-30.1,0.715,5017.5,Adulto,1,0.5147659903046643
48,housemaid,married,high.school,no,no,no,cellular,jun,tue,399,1,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,Maduro,1,0.5014924713350088
39,technician,divorced,professional.course,no,yes,no,cellular,aug,tue,1134,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,Adulto,1,0.6488102653887544
34,technician,married,university.degree,no,no,no,cellular,apr,fri,772,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,1,0.6959529028159556
31,services,married,high.school,no,yes,no,cellular,jun,wed,591,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,Adulto,1,0.7075357629232907
47,housemaid,married,basic.4y,no,no,no,cellular,apr,tue,645,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Maduro,1,0.5131066320264198
34,admin.,single,university.degree,no,yes,no,cellular,aug,wed,1038,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,Adulto,1,0.599526920654506
73,retired,married,unknown,no,yes,no,telephone,mar,mon,659,1,999,0,nonexistent,-1.8,93.369,-34.8,0.652,5008.7,Senior,1,0.8818681160177204
59,retired,married,high.school,no,yes,no,cellular,jul,fri,1448,17,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,Maduro,1,0.8635061494553811
56,blue-collar,divorced,basic.9y,no,yes,no,cellular,nov,wed,1265,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,Maduro,1,0.7745561780367908
29,admin.,single,university.degree,no,yes,no,cellular,mar,mon,361,1,3,3,success,-1.8,93.369,-34.8,0.646,5008.7,Joven,1,0.9154828830448724
28,management,single,university.degree,no,yes,no,cellular,jun,thu,339,3,6,2,success,-1.7,94.055,-39.8,0.729,4991.6,Joven,1,0.7205659039514908
25,admin.,single,high.school,no,yes,no,cellular,may,thu,888,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,Joven,1,0.6119507840155033
37,admin.,married,professional.course,no,yes,no,cellular,apr,thu,1087,2,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,Adulto,1,0.8456489264566317
41,admin.,married,university.degree,no,no,no,telephone,nov,tue,234,2,3,1,success,-3.4,92.649,-30.1,0.715,5017.5,Adulto,1,0.5208775652881448
64,retired,married,professional.course,no,no,no,cellular,aug,tue,482,1,999,0,nonexistent,-1.7,94.027,-38.3,0.899,4991.6,Senior,1,0.8849780005909893
63,retired,married,professional.course,no,yes,no,cellular,may,mon,492,1,999,0,nonexistent,-1.8,93.876,-40.0,0.685,5008.7,Senior,1,0.6138407516518796
19,student,single,unknown,no,no,no,cellular,nov,mon,132,2,3,2,success,-3.4,92.649,-30.1,0.714,5017.5,Joven,1,0.6222613416912293
44,admin.,divorced,high.school,no,no,no,cellular,oct,thu,634,1,999,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,Adulto,1,0.774794960272631
48,admin.,divorced,basic.9y,no,no,no,cellular,jul,tue,1424,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,Maduro,1,0.8816441706408862
56,retired,married,professional.course,no,yes,no,cellular,jul,wed,1066,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,Maduro,1,0.6906954003618959
30,student,single,professional.course,no,yes,no,cellular,sep,mon,1616,4,19,1,success,-1.1,94.199,-37.5,0.879,4963.6,Joven,1,0.9992646972019676
47,management,married,basic.9y,no,yes,no,cellular,nov,tue,709,2,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,Maduro,1,0.7967861767763281
33,admin.,married,university.degree,no,yes,no,cellular,jun,tue,690,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,Adulto,1,0.8170191903555082
34,admin.,single,high.school,no,no,no,cellular,mar,tue,469,1,6,2,success,-1.8,93.369,-34.8,0.652,5008.7,Adulto,1,0.9386396558909743
28,unemployed,single,basic.4y,no,yes,no,cellular,oct,fri,160,2,4,1,success,-3.4,92.431,-26.9,0.752,5017.5,Joven,1,0.649635140363794
69,retired,married,high.school,no,yes,yes,cellular,sep,wed,840,1,6,2,success,-1.1,94.199,-37.5,0.886,4963.6,Senior,1,0.9786495291964052
23,services,single,high.school,no,no,no,cellular,jul,thu,1097,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,Joven,1,0.6588930577458297
60,retired,married,basic.4y,no,yes,no,cellular,oct,mon,1020,1,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,Maduro,1,0.959408645493972
33,technician,single,university.degree,no,yes,no,cellular,mar,tue,325,1,999,0,nonexistent,-1.8,92.843,-50.0,1.614,5099.1,Adulto,1,0.546228131632871
24,technician,single,high.school,no,yes,no,cellular,may,mon,841,4,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,Joven,1,0.529093502123542
35,technician,married,unknown,unknown,no,no,telephone,may,thu,1224,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,Adulto,1,0.5656590195469113
47,entrepreneur,married,unknown,unknown,no,no,telephone,jun,fri,1072,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,Maduro,1,0.5205186827165115
48,admin.,divorced,university.degree,no,no,no,cellular,may,tue,1062,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,Maduro,1,0.7907522042704803
25,technician,married,professional.course,no,no,no,cellular,jun,wed,595,3,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,Joven,1,0.6921452716400519
38,services,married,high.school,no,yes,no,cellular,mar,thu,257,1,999,0,nonexistent,-1.8,93.369,-34.8,0.65,5008.7,Adulto,1,0.5454490748085279
56,retired,married,professional.course,no,no,no,cellular,oct,thu,133,1,3,1,success,-3.4,92.431,-26.9,0.733,5017.5,Maduro,1,0.6609925518830578
25,admin.,married,university.degree,no,yes,no,cellular,mar,fri,294,1,999,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,Joven,1,0.5634519828105402
39,entrepreneur,married,professional.course,no,no,no,telephone,sep,wed,511,3,6,1,success,-1.1,94.199,-37.5,0.876,4963.6,Adulto,1,0.7383461040682214
33,services,single,university.degree,no,yes,no,cellular,oct,mon,252,2,3,2,success,-1.1,94.601,-49.5,0.977,4963.6,Adulto,1,0.6897197721757237
38,technician,married,professional.course,unknown,no,no,cellular,nov,wed,1049,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,Adulto,1,0.5750719893945416
44,technician,single,professional.course,no,no,no,cellular,apr,wed,609,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,Adulto,1,0.5189187946464612
32,admin.,married,university.degree,no,no,yes,telephone,may,fri,1692,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,Adulto,1,0.944237276096077
33,self-employed,single,university.degree,no,yes,no,cellular,mar,mon,265,2,999,0,nonexistent,-1.8,93.369,-34.8,0.652,5008.7,Adulto,1,0.5511478940880855
35,unemployed,married,high.school,no,yes,no,cellular,aug,mon,362,1,6,1,success,-1.7,94.027,-38.3,0.904,4991.6,Adulto,1,0.893889283947693
56,self-employed,married,university.degree,no,no,no,cellular,jun,thu,754,3,999,0,nonexistent,-2.9,92.963,-40.8,1.235,5076.2,Maduro,1,0.8405415912451687
56,unemployed,divorced,basic.4y,no,no,no,cellular,mar,wed,577,1,999,0,nonexistent,-1.8,93.369,-34.8,0.634,5008.7,Maduro,1,0.8740987364764417
35,admin.,married,university.degree,no,no,no,cellular,dec,tue,554,1,999,0,nonexistent,-3.0,92.713,-33.0,0.707,5023.5,Adulto,1,0.74490406781291
41,blue-collar,single,basic.6y,no,yes,no,cellular,jul,wed,1056,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,Adulto,1,0.6105140094446755
84,retired,married,high.school,no,no,no,cellular,dec,tue,351,1,999,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5,Senior,1,0.6017010316026041
26,admin.,married,high.school,no,yes,no,cellular,nov,fri,338,1,7,1,success,-3.4,92.649,-30.1,0.714,5017.5,Joven,1,0.8015792649485779
41,admin.,single,university.degree,no,no,no,cellular,jul,fri,1180,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,Adulto,1,0.7440747991064046
64,admin.,married,high.school,no,no,no,cellular,jul,thu,368,1,999,0,nonexistent,-1.7,94.215,-40.3,0.884,4991.6,Senior,1,0.7101306254136126
28,admin.,single,university.degree,no,yes,yes,cellular,aug,tue,187,2,6,2,success,-1.7,94.027,-38.3,0.899,4991.6,Joven,1,0.8515164454535954
37,admin.,married,university.degree,no,yes,no,cellular,sep,wed,729,1,999,1,failure,-1.1,94.199,-37.5,0.886,4963.6,Adulto,1,0.7500724525292883
26,admin.,single,high.school,no,no,no,telephone,oct,fri,257,2,4,1,success,-3.4,92.431,-26.9,0.73,5017.5,Joven,1,0.6249617472241318
50,entrepreneur,married,high.school,no,yes,yes,cellular,may,fri,1326,6,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,Maduro,1,0.8385299052464246
24,services,single,high.school,no,yes,no,cellular,apr,tue,1594,1,999,1,failure,-1.8,93.075,-47.1,1.423,5099.1,Joven,1,0.9863073892550854
45,services,divorced,basic.4y,no,no,yes,cellular,apr,thu,1579,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,Adulto,1,0.9786304998806097
37,admin.,divorced,high.school,no,yes,no,cellular,apr,fri,1311,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Adulto,1,0.9595412389348614
48,blue-collar,married,basic.6y,no,yes,no,cellular,may,tue,862,3,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,Maduro,1,0.5613803139038973
39,technician,married,university.degree,no,no,no,cellular,oct,fri,170,1,6,1,success,-3.4,92.431,-26.9,0.739,5017.5,Adulto,1,0.6695585452763595
43,entrepreneur,married,university.degree,no,no,no,cellular,sep,mon,255,1,3,1,success,-1.1,94.199,-37.5,0.882,4963.6,Adulto,1,0.5958033223627824
